"","analyzer_version","artist_7digitalid","artist_familiarity","artist_hotttnesss","artist_id","artist_latitude","artist_location","artist_longitude","artist_mbid","artist_name","artist_playmeid","genre","idx_artist_terms","idx_similar_artists","release","release_7digitalid","song_hotttnesss","song_id","title","track_7digitalid"
"93","",328794,0.291433259678306,0.319801989487304,"AR502DZ1187B98F8E1",NA,"",NA,"bc73bbad-ebd9-45c0-8581-260304b9c008","Brian Dullaghan",-1,"",0,0,"Have Fun Learning - 14 Sing Along & Learn Along Songs",443438,NA,"SOJTSAW12A58A7B6C2","My First Day At School",4923910
"94","",299424,0.496224084847206,0.347249716725108,"ARE08BN1187B98FCA3",NA,"",NA,"9b048a76-b812-431e-8540-79a62bda5727","Der Plan",-1,"",0,0,"Die Letzte Rache (+Bonus)",711509,NA,"SOTJODQ12AB018561C","De Kommissar 1",7891679
"95","",48515,0.468250911497505,0.410841587240861,"ARSWXNX1187FB3D04E",-37.0907,"Argentina",-63.58481,"d30615cd-2e8f-4169-a879-fffa8b17f362","Chango Spasiuk",80185,"",0,0,"15 Grandes Éxitos",272334,0,"SOAONEP12A58A7D2B3","De Bombacha Y Alpargatas",3035847
"96","",17520,0.487693971590975,0.34197680383144,"ARFERPC1187FB557F6",NA,"",NA,"be28eefe-4995-400b-94d0-4f4edbf8d092","Hacken Lee",63902,"",0,0,"De Xin Ying Shou Yan Chang Hui 2006",337157,NA,"SOAXQTX12AB017F467","He Jiu Bi Hun",3774387
"97","",16968,0.324677431019609,0.304184256208485,"ARIJ7MR1187B9B484E",NA,"",NA,"415cab7b-226a-49c7-9c1c-92e96ab93876","Peggy Zina",11018,"",0,0,"To Pathos Ine Aformi",440942,NA,"SOPJBSM12AB0182B14","O Hiroteros Ehthros Mou",4905162
"98","",1374,0.675771369616503,0.435468898815725,"AR93D4D1187FB3ACAD",35.472,"Oklahoma City, OK",-97.52033,"4b0be624-6b87-47e8-bbf0-588a2c6c0439","J.J. Cale",5826,"",0,0,"The Very Best Of J.J. Cale",94209,0.557313136387509,"SOICEAK12A6D4F4819","Midnight In Memphis",2232365
"99","",249776,0.515310233230551,0.260796778253384,"ARPOPBQ11F4C83D36D",NA,"",NA,"987dbb5a-1593-4b83-8e42-fb6f3861154e","DJ Spinn",-1,"",0,0,"Juke Trax Online Vol. 6",665359,NA,"SOWHIHY12AB018B64A","Feelin You",7375979
"100","",189987,0.514373392296169,0.320417800326261,"ARMKO9M1187B9B0848",32.67828,"Georgia",-83.22295,"b049efcb-cd14-4aa4-aa2e-85b5f468f7fe","Theodis Ealey",55122,"",0,0,"Let Me Put The Head In It - Blues And Soul Mix",246943,NA,"SOLLWEJ12A8C132B05","This Time I Know",2682224
"101","",15565,0.382546666623922,0.335138064499631,"ARKYI5T1187B99334F",35.21962,"North Carolina",-80.01955,"87d3faff-4543-4055-8068-a1116d500f65","Janet Paschal",44061,"",0,0,"The Good Road",156224,0.339576292590417,"SORBVIZ12A8C13A4BA","God Will Make A Way",1640256
"102","",165269,0.649157388232776,0.46917742943691,"ARWHM281187FB3D381",37.80506,"Oakland, CA",-122.27302,"7b61cf8f-c042-4bd4-b64a-25cb40f3dd50","Souls Of Mischief",8348,"",0,0,"Urban Renewal Program",808024,0.602119989905755,"SONCPQC12A58A7D3A7","Spark",8935088
"103","",19014,0.550303378884101,0.407373149287228,"ARI4NXX1187FB59DF2",NA,"Wisconsin",NA,"dd72205c-86d3-4b8e-852c-b5f7a0a929ea","Raze",1319,"",0,0,"The Plan",27630,0.26103456923559,"SONAJJE12A6D4F49A0","Follow Your Dreams (The Plan Album Version)",302010
"104","",9718,0.726298027446106,0.555414575816494,"AR7Y6JX1187FB4D9B3",NA,"Washington, D.C.",NA,"e919b253-da5b-4aae-a444-6a368376a2d6","Bad Brains",6595,"",0,0,"Live at CBGB 1982",445975,0.58963789135864,"SOTUGCE12AB0181409","Destroy Babylon",4947842
"105","",72456,0.632856418728555,0.428980521438662,"ARQ0BZY1187B99F093",NA,"Columbus, OH",NA,"901502fb-3759-47c2-afac-064cacb8d8a1","Everyday Sunday",38266,"",0,0,"Stand Up",579648,0.323112120895212,"SOHKEPR12AB018C9C9","Don't Leave",6426547
"106","",244557,0.514414554202282,0.413757657252346,"AR3KXHI1187FB3A8BF",NA,"",NA,"2989f1b7-b1db-40a4-ab9e-a28a3b6d6c45","Dora The Explorer",24517,"",0,0,"Dora The Explorer Party Favorites",482113,0.334706549069221,"SOGKVQY12AAF3B28D7","Travel Song (Reprise)",5350044
"107","",4334,0.629749040000516,0.423563890262715,"AR3SEQM1187B98E9E8",39.6425,"Hagerstown, MD",-77.71758,"65dcb0ac-303d-4179-ac8a-b2881357b719","Kix",7299,"",0,0,"Blow My Fuse",659812,0.272602246681364,"SOADKNO12AB0182BC7","Cold Blood (LP Version)",7312675
"108","",214,0.947327506634964,0.63128950758546,"AR03BDP1187FB5B324",34.05349,"Kentwood, LA; Los Angeles, CA",-118.24532,"45a663b5-b1cb-4a91-bff6-2bef7bbfdd76","Britney Spears",267,"",0,0,"Oops!... I Did It Again",535192,0.650405807903173,"SOQIDEF12A8C139B23","Don't Go Knockin' On My Door",5926063
"109","",471418,0.689559690171208,0.529039572376562,"ARH8B5X1187FB3B6C0",NA,"",NA,"99b3468f-ade6-45b9-b3b8-edbcfd9d553a","Skeletonwitch",184728,"",0,0,"Beyond the Permafrost",632807,0.580900873809865,"SOVBYLF12AB017EBAC","Sacrifice for the Slaughtergod",7025025
"110","",69870,0.866171076426791,0.488338989664329,"AR5BX3Y1187FB39E93",32.74838,"Ocean Beach, San Diego, CA",-117.24681,"2c7e21ad-9b16-42df-9f9b-d583ce70a88a","Slightly Stoopid",9143,"",0,0,"Winter Tour '05 - '06",372744,0.327736683177841,"SOIBAKV12A8C142CE7","Jimi Baby",4149350
"111","",106460,0.549529672715172,0.404052747695659,"ARS2FUA1187B9ADABF",NA,"South Dakota",NA,"89210ca8-1641-4b84-b8f2-2be975d4d0a6","Indigenous",7078,"",0,0,"Uganda",464243,0,"SOTEWGK12AB0185C5A","Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester)",5166030
"112","",19772,0.558245309272209,0.439488099061827,"ARAPI451187B9B6E6F",35.472,"Oklahoma City, OK",-97.52033,"5d8cd98d-0572-4fe8-8771-84b4eb9bf510","John Michael Talbot",61388,"",0,0,"Master Collection_ Vol. 1",64550,NA,"SOIUODF12A6D4F9C3E","Pass Through My Will",671131
"113","",32440,0.621121051285724,0.435684070208702,"ARS0W831187B9AF0B7",NA,"",NA,"256f09e5-43f4-4b3d-836c-2cc9283d22c0","Maximilian Hecker",157463,"",0,0,"Live Radio Sessions",420490,NA,"SOGINAY12A8C138666","Full Of Voices",4691012
"114","",23839,0.530355667874904,0.397179042591609,"ARVML4B1187FB52324",40.73197,"Newark, NJ",-74.17418,"410b8630-2fd5-4368-8a5b-dbc5e82f6b1c","Leroy Hutson",-1,"",0,0,"Leroy Hutson Selected Hits Vol. 2",467076,NA,"SOETIGS12AB0186644","More Where That Came From - Original",5195263
"115","",171583,0.494073815044592,0.328073304912753,"ARUZL121187FB4B42D",NA,"",NA,"656a129f-fb76-49b6-ad33-2573564f6c22","True Believers",-1,"",0,0,"Break Through",243639,0.260784127907202,"SOCVTPO12A8C13414F","I Worship You",2655579
"116","",427759,0.0214929054152103,0,"ARGSAFR1269FB35070",NA,"",NA,"","Blingtones",-1,"",0,0,"Sonneries ch'ti By Blingtones",633037,NA,"SOLBDEY12AC9E12684","La boîte à hein biloute",7027798
"117","",5647,0.533453342991952,0.273806150275429,"AROVE3N1187FB44DAD",NA,"",NA,"3eccea37-60dc-43f6-af3d-0e0a13343ef2","Charlie Cruz",20171,"",0,0,"Asi Soy",765828,0,"SOLBDAS12AB018BB6E","Si No Te Hubieras Ido",8480099
"118","",560,0.82243282937005,0.531303318565261,"ARASYMJ1187B9ACAF2",51.50632,"London, England",-0.12714,"5dedf5cf-a598-4408-9556-3bf3f149f3ba","Whitesnake",-1,"",0,0,"Whitesnake's Greatest Hits",301001,0.85259137966186,"SOHWVJJ12AB0185F6D","Fool For Your Loving",3377015
"119","",163512,0.52574026849987,0.389119621876631,"AR937CC1187B99B9B9",NA,"",NA,"4a8caef2-56e4-4358-a66a-f2346bd7dfa5","Los Abuelos De La Nada",-1,"",0,0,"El Album",217026,NA,"SOVQWTQ12A8C13D988","Lunes Por La Madrugada",2363195
"120","",350841,0.452983132099596,0.328094924691972,"ARZU9NI1187B9AEE08",59.37991,"Karlstad",13.49942,"d48bcd1d-0fe5-4941-8c7c-a44f28de1621","Babylon Disco",-1,"",0,0,"Natsukashii",530926,0.332070982279373,"SOHZNER12AAFF43D08","Error",5866789
"121","",400447,0.437814942785473,0.336186128155966,"ARP9QX11187FB50EEB",NA,"",NA,"ca637a6d-ec32-4803-bef2-4c7ecbc44faf","Ulytau",-1,"",0,0,"Two Warriors",541927,0.509039914478301,"SOBDHIZ12AB0182E18","Winter (Four Seasons)",5999626
"122","",179046,0.450361260877457,0.267757495381143,"ARMSW7X1187FB5B504",34.05349,"California - LA",-118.24532,"fe44e194-1933-4ee8-a54a-5b92b21dc7a2","Dave Eggar",-1,"",0,0,"Angelic Embrace",236463,0,"SONNDRB12A8AE46705","Wave",2593967
"123","",326046,0.419945022015733,0.279842316163864,"ARDAONS11F4C844929",NA,"",NA,"","Ray Kane",-1,"",0,0,"The Legendary Ray Kane : Old Slack Key",437552,NA,"SOGDLDE12AB017A28E","Wa'ahila (Instrumental - Bonus Track)",4874638
"124","",65476,0.566157341575077,0.358845025164482,"AROLZEM1187B9A805E",64.55653,"NORWAY",12.66538,"9653afd0-27af-40ff-ad60-caf1b79b18c5","Ashes to Ashes",59392,"",0,0,"A Tribute To David Bowie Vol 1",724004,NA,"SOZAFEC12AB018C519","Drive In Saturday - (Tribute to David Bowie)",8025027
"125","",103711,0.500876160050187,0.37922806909009,"AR22KLC1187B98E812",NA,"",NA,"446455f2-7d62-45ca-a7ef-53c1c676ac5c","Kaija Koo",-1,"",0,0,"Lauluja rakkaudesta",131443,0.542965637572374,"SODTDRC12A81C22C7C","Seuraavassa elämässä",1360221
"126","",385087,0.526646054931388,0.352342013006361,"AR05VW21187FB407B4",52.94922,"Nottingham",-1.14392,"72402b72-3c5d-43ee-ba41-5affbdef9bad","Fudge Tunnel",160624,"",0,0,"In A Word",681552,0.480238747979424,"SOZTDIN12AB018AAD1","Bed Crumbs",7563932
"127","",315456,0.387831052272736,0.269496478537389,"AR180PG1187B997BAE",32.77815,"Dallas, Texas",-96.7954,"56f9c028-eb08-47e6-81d0-640a60786edf","Donnie Brooks",-1,"",0,0,"The Best of Donnie Brooks",609931,NA,"SOVOYJL12A8C142B2A","What'd I Say",6778877
"128","",316562,0.612640524236422,0.436782949494711,"ARVWNTI1269FB34C59",NA,"",NA,"","SOJA",-1,"",0,0,"Peace in a time of war",421820,NA,"SOJCOPL12AB01886A1","Time to come true",4701526
"129","",8908,0.686812987090813,0.684478823308873,"ARJGIOD1187B9AE920",NA,"",NA,"d339efbb-77b9-4147-ba9e-59f2f24550b2","Kelly Clarkson",857,"",0,0,"My Life Would Suck Without You",426506,NA,"SOYMPFK12A8C141D1A","My Life Would Suck Without You",4765934
"130","",487453,0.439094456474151,0.33355715868108,"AR64N1H1187B996199",45.51228,"Montreal",-73.55439,"fcc9bec9-2210-4407-9a5c-3dc2eb7bd699","Edgar Bori",-1,"",0,0,"Fous les canards",683115,NA,"SOGSBKB12AC9097E0F","J'l'ai pas dit",7581176
"131","",10453,0.501726333268698,0.353441853005981,"AR6Y8JF1187B9BA1D5",33.92192,"Gurdon, AR",-93.14939,"1eaf1688-4f52-49e8-98bc-743828fe3e7e","Jimmy Witherspoon",44526,"",0,0,"Urban Blues Singing Legend 1949-1951",152856,NA,"SOCOTRH12A8C13840D","I'm Just Wonderin' Part 2",1600460
"132","",103309,0.381481861314382,0.350213824944118,"ARSVRVA1187B99228A",NA,"",NA,"cdd110d9-11b0-441f-a07b-301ca079cadb","The Nelons",-1,"",0,0,"Something Beautiful",499460,NA,"SOGIAKH12AB0184D05","Hallelujah",5532447
"133","",34985,0.611788253947294,0.336726841408908,"AR202MX1187B9B0383",NA,"",NA,"4910c255-cd1c-4f3e-a2c1-6e419b162220","Tanto Metro & Devonte",17301,"",0,0,"The Beat Goes On",205285,0,"SOWRILA12A8C1360D0","Sometimes",2224503
"134","",6035,0.628290856614294,0.364163810272445,"ARNR58F1187FB52FA9",NA,"",NA,"d5759851-f210-455a-89ef-d569d4739a83","BigElf",-1,"",0,0,"Hex",8768,0.642091037637501,"SOQFWIS12A58A7BD61","Falling Bombs",89157
"135","",4837,0.749796959400585,0.551552455156351,"AR9YWMS1187FB43A34",NA,"Amherst, MA",NA,"77c167d2-4965-4421-830a-9815e4956475","Dinosaur Jr.",31682,"",0,0,"Whatever's Cool With Me",542748,NA,"SONFOLB12AB01841B9","Whatever's Cool With Me (LP Version)",6007083
"136","",16949,0.796797414078548,0.453259925068964,"AR1GNFR1187B9AD1FD",NA,"Los Angeles, CA",NA,"97e3f316-ec68-47f2-b870-bb4bd0a61f08","The Exies",40959,"",0,0,"Inertia",59460,0.692329927396175,"SOSBJHW12A6D4FAAB2","Creeper Kamikaze",615437
"137","",3618,0.66455997860434,0.397569595442991,"ARNJVSL1187B99AFD4",52.51607,"Berlin, Germany",13.37698,"5579a23d-c411-4930-987d-ff89d77c1c12","2raumwohnung",91846,"",0,0,"36 Grad Remixe",105923,0.26586104921065,"SOUDSJF12A8C13C36D","Ja (Hanno's Poppersmonstermix)",1097461
"138","",2800,0.669726187566145,0.427914246982955,"ARGMXQW1187FB54C34",-23.56287,"Sao Paulo, Brazil",-46.65466,"9974cbc1-6a00-4a97-8a36-e4a25bfe0293","Eliane Elias",14229,"",0,0,"Fantasia",345598,0.215080318509228,"SOIEJUL12AB0181C12","No More Blues (Chega de Saudade)",3873930
"139","",6884,0.755041349998627,0.458592024907808,"ARE0OLY1187B9AD19F",40.79263,"Whitestone, Queens, NY",-73.80817,"db0fc330-1fa1-43f8-a33f-33eaf6a97d78","Jesse Malin and The St. Marks Social",-1,"",0,0,"Love it to Life",789605,0.472121119539594,"SOAGCNO12AB0187A1A","Revelations",8733462
"140","",336028,0.384720138419787,0,"AR16T2D1187B98ABF4",NA,"",NA,"1c6ae3b3-0115-4305-9917-d042e830abfb","Zimbabwe Legit",-1,"",0,0,"Instrumentals and Lost Tracks",495309,0.210316816805532,"SOJUTCU12AB017EDB4","Siyabonga (Unreleased Bonus Track)",5483747
"141","",59320,0.65788311634501,0.464886257132149,"ARHZCG01187B99E4DE",39.95227,"Philadelphia, PA",-75.16237,"5ab6ca23-9e17-43f2-ad92-869d28bdbf11","Stanley Clarke",11279,"",0,0,"The Bass-ic Collection",282100,0.489038209172683,"SOBPHTZ12A8C134095","Journey To Love",3153201
"142","",389584,0.639165318056735,0.443395584873968,"ARY02GH1187B99B223",NA,"Edmonton, Alberta, Canada",NA,"050bd499-feba-4321-93d7-27b96a60d504","Zombie Girl",-1,"",0,0,"Back From The Dead",531888,NA,"SOEIIYR12AB01825B8","I Want It",5878069
"143","",228630,0.419034024131271,0.293984390153837,"ARFY8NV1187B9B1961",NA,"",NA,"d2b7b5c6-74d3-44bb-8339-289dadb223e3","Der Moderne Man",-1,"",0,0,"Drama_ Spiel und Blut (Das Archiv Teil 1)",460246,NA,"SOTNLBM12AB0185DD2","Blaue Matrosen (live)",5124014
"144","",192258,0.632367593971491,0.384327716287666,"ARA7WV51187FB532B0",44.48721,"Lancaster, NH",-71.56889,"0c624637-4a2c-4df0-ba80-b4ddb25bb5e5","GG Allin",-1,"",0,0,"Suicide Sessions / Anti-Social Personality Disorder: Live",253452,0.382935090075019,"SODUNOD12A58A79381","I Live to Be Hated",2759773
"145","",12853,0.642358176034634,0.409818411456108,"ARUGX5X1187FB468C4",34.15917,"Encino, CA",-118.50119,"eb28e896-59b8-41df-b3c2-148e68ce03eb","Dino",458,"",0,0,"Hits Of The 80's",580860,NA,"SOKBBBJ12AB018A3BF","Chariots Of Fire",6443783
"146","",8589,0.507110848511344,0.385567523159556,"ARWQ2DR1187B98FF28",32.46292,"Columbus, GA",-84.98763,"e1deae56-c8f0-4e73-8264-f4b02dfc051c","Ma Rainey",57536,"",0,0,"Ma Rainey",391911,NA,"SOFPGXP12A58A78AAB","Ma Rainey's Black Bottom",4346569
"147","",19928,0.522888131929545,0.30571905984486,"AR1LQNB1187B9A6AE5",NA,"",NA,"c9c3157e-35e6-4888-9970-3b9771f13197","La Portuaria",57330,"",0,0,"Devorador De Corazones",149697,0,"SOULLZX12A8C13491F","Alguna Vez",1557075
"148","",1342,0.508971307785864,0.342096650457338,"ARWDP431187FB56492",NA,"",NA,"d0a0b3a2-ea58-4a7a-b18c-849d589bfac7","Spinal Tap",-1,"",0,0,"Break Like The Wind",2210,0.334706549069221,"SOHOXXV12A6701BEBF","The Majesty Of Rock",22654
"149","",379,0.700446614386208,0.528795206130862,"AR0XSOO1187B9B9E88",51.50632,"London / Ex-Manchester",-0.12714,"31e9c35b-2675-4632-8596-f9bd9286f6c8","Buzzcocks",38956,"",0,0,"French",235138,0.550647153374179,"SONPVKR12A58A7BA4A","Strange Thing",2580803
"150","",108,0.840432421742273,0.608849018570653,"ARW1MUW1187FB4D5A1",NA,"Escatawpa, MS",NA,"2386cd66-e923-4e8e-bf14-2eebe2e9b973","3 Doors Down",10,"",0,0,"Here Without You",130,0.704963316972225,"SOYSRRY12A6310E1C1","It's Not Me",1647
"151","",184780,0.447863928869905,0.324434794439245,"ARI8GY11187B988DF4",NA,"",NA,"acf0ff44-6e77-4ec0-959b-0ebd65a3ff15","Hemdale",-1,"",0,0,"Rad Jackson",237875,0.327736683177841,"SOAHRFR12A8C142155","Rotting Fumes",2999271
"152","",147800,0.429349278184215,0.277789967207051,"AROVSYC119B3403921",NA,"",NA,"d5c4d5fe-f8c0-41f5-aed5-48a3760cddbb","Gus Viseur",-1,"",0,0,"Paris Jazz Cafe Vol.3",757812,0.212045405483719,"SOJUZCX12AB0181D3E","Fausse monnaie",8388686
"153","",15861,0.541968374733863,0.417885348963039,"ARWJHW61187B98FA8E",-4.03479,"Kasai, Zaire",21.75627,"07f9fb91-1147-4532-a522-ac36dacd1c72","Papa Wemba",-1,"",0,0,"M'Zee Fulangenge",680734,NA,"SOOQACI12AB0188EC8","Maria",7553275
"154","",60156,0.581462730865804,0.381345282398829,"AR609UN1187FB53FA1",NA,"",NA,"5dd9923a-5575-4b91-8775-1304e6fe8004","Pride Tiger",81748,"",0,0,"The Lucky Ones",106108,NA,"SONRARH12A8C139DCC","56 Days",1099579
"155","",182552,0.340367099924961,0.272103089671964,"ARZOVCV11F4C83D9FA",NA,"",NA,"","Bamberg Symphony Orchestra and Hans Swarowsky",-1,"",0,0,"Brahms: The Complete Symphonies and Hungarian Dances",753651,NA,"SOOOJUT12AB01883B9","Hungarian Dances_ WoO 1: No. 12 in D Minor: Presto",8342486
"156","",66586,0.409796620599063,0.266343081620406,"ARA373P1187B9A74C7",NA,"",NA,"03928095-62f3-455b-af68-443c08279564","Barbarito Diez",51525,"",0,0,"Asi Bailaba Cuba Vol. Iv",156542,NA,"SOMEHWS12A8C13727B","Sublime Ensoñacion",1644409
"157","",7562,0.433507626378713,0.289902931608748,"ARS1DCR1187B9A4A56",NA,"",NA,"0159799c-ef7f-4c37-a011-25b6572c0f62","Winston Reedy",-1,"",0,0,"Love Thing",244426,NA,"SOFLDUO12A8C137BC0","Daughter Of Zion",2783617
"158","",39546,0.590692917947162,0.452817837697114,"AR5U94U1187FB5CDCF",NA,"",NA,"d83e599c-2d5a-44ec-b727-587e1455b1b5","John Hammond",7350,"",0,0,"In Your Arms Again",151707,0.253834736132231,"SOUUCMM12A8C1362C3","Come To Find Out",1587312
"159","",15670,0.683388516688989,0.463118339929778,"AR8SRQ31187FB4D477",52.94922,"Nottingham, England",-1.14392,"73faa89a-ee00-4e40-b68e-80e4891dbc45","Ten Years After",19295,"",0,0,"Live 1990",554077,0.215080318509228,"SORYSJU12A8C144CFA","Victim Of Circumstance",6126017
"160","",187997,0.581884358891293,0.347006920930406,"ARWSMC91187B9AD369",51.48126,"Cardiff, Wales",-3.18067,"eda80ec9-730c-41d2-a2f2-6bf1140126f7","Helen Love",-1,"",0,0,"Radio Hits 2",594792,0.367273415809346,"SOFUBUF12AC3DF98FF","Bubblegum",6599325
"161","",206019,0.546310423699333,0.309919339654071,"ARXTM8U1187B99F200",NA,"",NA,"8a2e86ca-2153-4ba1-b2c2-2a525c2bd665","Pablo Montero",7997,"",0,0,"Donde Estas Corazon",536523,0,"SOFKOUI12A58A7F55C","Ni Gota De Rencor",5949718
"162","",630,0.648722655976955,0.508558252472595,"ARJ1W5M1187FB458F3",51.50632,"London, England",-0.12714,"dc73bb40-b697-4df9-a2ec-0555bebdba75","Sweet",2591,"",0,0,"Sweetlife",570508,NA,"SOPZMUP12AB018C070","Airheads",6323452
"163","",4996,0.779838091767251,0.568350503202248,"ARBEBBY1187B9B43DB",NA,"Gainesville, FL",NA,"5ca3f318-d028-4151-ac73-78e2b2d6cdcc","Tom Petty And The Heartbreakers",-1,"",0,0,"Greatest Hits",22353,NA,"SOLFDCM12A6D4F7A7C","Mary Jane's Last Dance",230674
"164","",35531,0.571422801586602,0.423356106094479,"ARWI6LR1187FB46E9F",43.57607,"Le Cannet, France",7.01815,"8581affe-38e6-4659-b81b-6058ff40cf45","Richard Galliano",-1,"",0,0,"Concerts Inédits: Solo - Duo - Trio",396156,0,"SOZKGKZ12AB017E527","French Touch",4394652
"165","",301063,0.543393231432537,0.338575026457212,"ARTXS851187FB411C7",NA,"Essex, England",NA,"6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae","Chris Farlowe",100509,"",0,0,"Glory Bound [Original Recording Remastered]",603736,NA,"SOEKZPU12AC3DF6093","Gangster Of Love",6705980
"166","",131383,0.491290394514798,0.441169843022054,"ARDHKHJ1187B9B62EA",31.1689,"Texas",-100.07715,"e8d2db0f-fb4c-40b7-8100-ad0deddd539f","Steve Wilson",-1,"",0,0,"Steppin' It Up A Notch",599113,0,"SOTNBRQ12AC4687F85","Your God Isn't Listening",6647027
"167","",17938,0.640695920703597,0.449602655973853,"ARKQ9JM1187FB57521",NA,"Oakland, CA",NA,"0506bf37-90d7-4654-9585-b4800dc945d5","A.Z.",85507,"",0,0,"Pieces Of A Man",154567,NA,"SOYHTLZ12A8C1399F7","Sosa (Explicit)",1615316
"168","",49461,0.530022310125275,0.409244638616006,"ARH0NCL1187B99B41A",NA,"",NA,"9f033b2f-3eb1-4f6e-90e2-ddfd694dbde8","Quadro Nuevo",-1,"",0,0,"CinéPassion",63882,0.215080318509228,"SOSHQVN12A6D4F9B21","Der Wind Hat Mir Ein Lied Erzählt (from ""La Habanera"")",662874
"169","",12112,0.558090352112382,0.349841326670975,"ARADF5Q1187B98DAE7",NA,"",NA,"7eebe1f6-c412-46ab-a831-c3ce91209b27","Francisco Céspedes",-1,"",0,0,"Vida loca",133467,0.53750390419171,"SOFKTVC12A81C20A23","Señora (bonus track)",1383538
"170","",12221,0.724864481519634,0.524449470713435,"ARX2DLI1187FB4DD03",NA,"Sydney, Australia",NA,"f5b8ea5f-c269-45dd-9936-1fedf3c56851","The Presets",-1,"",0,0,"Apocalypso",271517,0.663124801395723,"SOAECHX12A6D4FC3D9","Yippiyo-Ay",3021745
"171","",21255,0.816842853789167,0.567889145461773,"AR7C6G11187B9B4C1E",NA,"The Bronx, New York",NA,"f0602f55-1770-483d-89bd-4bae0d0ac086","Jennifer Lopez",798,"",0,0,"On The 6 / J. Lo (Coffret 2 CD)",291991,NA,"SOTQGQR12CF5CFD61E","Talk About Us",3278400
"172","",7962,0.595811746776623,0.38711376538883,"AR9RTS51187B996CC8",19.59009,"Hawaii",-155.43414,"73aaebf1-c6a4-4211-9089-62e65f9e199a","John Legend [feat. Buju Banton]",146844,"",0,0,"Strictly The Best Vol. 40",646216,NA,"SONIVCV12AB017FEED","Fall In Love [Rub A Dub Mix]",7159571
"173","",11859,0.755077151072024,0.563763752282324,"ARGO67V1187B9968D2",NA,"California",NA,"47b8b42a-96e8-46fa-9ea6-70c5136ae971","Saosin",73273,"",0,0,"Saosin EP",16743,0.747754815505375,"SOCTJIL12A67ADAF3F","Bury Your Head",178812
"174","",2981,0.705287678077572,0.517298018025589,"AR039B11187B9B30D0",NA,"NEW YORK, New York",NA,"fb9719bf-c477-4223-b319-986eb4168a91","John Williams",5226,"",0,0,"An American Journey",300387,NA,"SOXBWOG12A8C138A74","American Journey/IV. Arts and Sports",3369294
"175","",91107,0.825962346021387,0.506804744418358,"ARG9E8O1187B99AB4F",42.31256,"Boston, Massachusetts",-71.08868,"27784398-3ad0-4baf-bf17-82b37fe03efb","Bury Your Dead",-1,"",0,0,"It's Nothing Personal",469705,0.533370878315867,"SOZUOAK12AB018AA82","Closed Eyes",5221988
"176","",103309,0.381481861314382,0.350213824944118,"ARSVRVA1187B99228A",NA,"",NA,"cdd110d9-11b0-441f-a07b-301ca079cadb","The Nelons",-1,"",0,0,"Hallelujah Live",343010,NA,"SOGFQTK12AB017DE14","I've Won (Introduction - Speaking)",3841189
"177","",323478,0.528865831966065,0.398994116403776,"AR27XEH1187FB4EC83",50.63718,"Lille (59)",3.06281,"6512f989-faee-40ec-903d-5ffd6e32ccb0","Les Blaireaux",-1,"",0,0,"En concert au Splendid",736813,NA,"SOZSKUB12AC4686766","Le gardien de musée",8162996
"178","",146913,0.560658456502039,0.273667970027608,"ARFG9M11187FB3BBCB",NA,"Nashua USA",NA,"105cb876-cf7e-4b67-a485-61c0cfe7011b","C-Side & Petit Mal",-1,"",0,0,"Swarm Warnings",91448,NA,"SOUYGWL12A58A7A474","Mudhump",969872
"179","",434953,0.768695712811136,0.417591879764777,"ARJJRZ41187FB4C856",NA,"Payson, UT",NA,"6dd5961a-16e7-4f03-8385-b251e12f9698","Jewel",-1,"",0,0,"Serve The Ego",124135,0.345802233965329,"SORPGNH12A6D4FCDE2","Serve The Ego (Hani Num Dub)",1281413
"180","",26203,0.593226734850208,0.363563851660468,"ARWG0541187FB364EC",NA,"",NA,"5c6f6348-15b5-4eb5-a8ae-d8a3ee3354a1","Las Ketchup",897,"",0,0,"Un Blodymary",40395,0.239936824403826,"SOVNZNG12A6D4F763D","Doble Bombo",431005
