"artistMbid"	"tagname"	"tagcount"
cb87bb99-3092-4be5-a515-ce8b0699f66f	"All"	14
cb87bb99-3092-4be5-a515-ce8b0699f66f	"everything"	14
cb87bb99-3092-4be5-a515-ce8b0699f66f	"Film music composer"	14
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"classic rock"	100
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"60s"	64
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"rock"	58
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"british"	44
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"oldies"	29
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"blues rock"	19
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"blues"	13
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"british invasion"	10
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"Psychedelic Rock"	8
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"psychedelic"	7
4d8afa16-4018-4ca8-8b5e-ede8f9314562	"Rock and Roll"	4
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"electronic"	100
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"ambient"	75
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"swedish"	54
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"female vocalists"	49
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"experimental"	23
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"the knife"	12
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"electronica"	9
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"trip-hop"	8
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"downtempo"	6
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"psychedelic"	5
f7df5df4-4dfa-459d-972b-1ba051c15ddc	"alternative"	5
ef2e5f5b-3564-45f2-8fb6-72bad452aeba	"salsa"	100
ef2e5f5b-3564-45f2-8fb6-72bad452aeba	"charanga"	66
ef2e5f5b-3564-45f2-8fb6-72bad452aeba	"isla del encanto"	33
ef2e5f5b-3564-45f2-8fb6-72bad452aeba	"new york"	22
ef2e5f5b-3564-45f2-8fb6-72bad452aeba	"world"	22
ef2e5f5b-3564-45f2-8fb6-72bad452aeba	"latin"	11
ef2e5f5b-3564-45f2-8fb6-72bad452aeba	"la charanga de las charangas"	11
ef2e5f5b-3564-45f2-8fb6-72bad452aeba	"orquesta broadway"	11
d518ccb5-d04e-4fe4-bf04-3c306137f68f	"under 2000 listeners"	100
d518ccb5-d04e-4fe4-bf04-3c306137f68f	"singer-songwriter"	66
d518ccb5-d04e-4fe4-bf04-3c306137f68f	"Discoverockult"	33
d518ccb5-d04e-4fe4-bf04-3c306137f68f	"innerearmedia"	33
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"Hip-Hop"	100
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"rap"	55
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"underground hip-hop"	44
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"hip hop"	39
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"hiphop"	12
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"underground rap"	9
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"west coast"	8
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"underground hip hop"	7
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"West Coast Rap"	6
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"underground"	5
c71abd83-9d66-4c7b-9f0d-c9c36e85a955	"los angeles"	4
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"christian"	100
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"christian rock"	73
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"rock"	66
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"acoustic"	66
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"pop"	60
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"Warren Barfield"	13
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"contemporary christian"	13
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"0 play yet"	6
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"worldchristian"	6
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"nice voice"	6
4e359ed9-ea2a-46ac-9f54-df3cdfa4d95e	"christian pop"	6
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"chiptune"	100
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"8-bit"	75
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"electronic"	29
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"8bit"	24
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"gameboy"	16
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"All"	8
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"8bitpeoples"	8
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"littlegptracker"	5
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"belgian"	5
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"Henry Hacksaw"	2
95f9f1ef-4c6b-4181-b33a-c1753b0faee1	"tite bite"	2
c727f585-54e0-4e0d-b8ad-05f216f99244	"country"	100
c727f585-54e0-4e0d-b8ad-05f216f99244	"western swing"	85
c727f585-54e0-4e0d-b8ad-05f216f99244	"classic country"	33
c727f585-54e0-4e0d-b8ad-05f216f99244	"texas"	31
c727f585-54e0-4e0d-b8ad-05f216f99244	"americana"	25
c727f585-54e0-4e0d-b8ad-05f216f99244	"30s"	11
c727f585-54e0-4e0d-b8ad-05f216f99244	"40s"	11
c727f585-54e0-4e0d-b8ad-05f216f99244	"1920s"	9
c727f585-54e0-4e0d-b8ad-05f216f99244	"songwriter"	9
c727f585-54e0-4e0d-b8ad-05f216f99244	"50s"	9
c727f585-54e0-4e0d-b8ad-05f216f99244	"60s"	9
19f5f292-b684-4bb4-8301-0b8fc7c2cecc	"experimental"	100
19f5f292-b684-4bb4-8301-0b8fc7c2cecc	"idm"	100
19f5f292-b684-4bb4-8301-0b8fc7c2cecc	"dubstep"	100
19f5f292-b684-4bb4-8301-0b8fc7c2cecc	"2step"	100
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"uruguay"	100
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"latin"	72
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"los iracundos"	61
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"Espanol"	44
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"latino"	38
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"All"	33
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"pop"	27
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"chill906"	16
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"historico"	16
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"espaol"	16
a1658d98-c4dc-40b9-8bbd-9793f44e64dd	"Clasicos AM"	16
4756395c-57ed-4a63-afb2-01117f14dff6	"blues"	100
4756395c-57ed-4a63-afb2-01117f14dff6	"blues rock"	68
4756395c-57ed-4a63-afb2-01117f14dff6	"classic rock"	34
4756395c-57ed-4a63-afb2-01117f14dff6	"British Blues"	33
4756395c-57ed-4a63-afb2-01117f14dff6	"rock"	21
4756395c-57ed-4a63-afb2-01117f14dff6	"british"	9
4756395c-57ed-4a63-afb2-01117f14dff6	"60s"	5
4756395c-57ed-4a63-afb2-01117f14dff6	"blues-rock"	5
4756395c-57ed-4a63-afb2-01117f14dff6	"guitar"	4
4756395c-57ed-4a63-afb2-01117f14dff6	"John Mayall"	3
4756395c-57ed-4a63-afb2-01117f14dff6	"70s"	2
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"celtic"	100
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"folk"	75
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"instrumental"	41
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"bagpipe"	36
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"new age"	36
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"spanish"	12
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"world"	12
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"ethnic"	7
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"Hevia"	6
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"bagpipes"	6
b264fc6e-bebc-47c2-a519-1ce8cb53279c	"celtic folk"	5
c708164c-edc4-4128-b7b7-83256ba830fe	"gospel"	100
c708164c-edc4-4128-b7b7-83256ba830fe	"christian"	75
c708164c-edc4-4128-b7b7-83256ba830fe	"female vocalists"	58
c708164c-edc4-4128-b7b7-83256ba830fe	"praise and worship"	58
c708164c-edc4-4128-b7b7-83256ba830fe	"inspirational"	33
c708164c-edc4-4128-b7b7-83256ba830fe	"evangelica"	33
c708164c-edc4-4128-b7b7-83256ba830fe	"babbie mason"	25
c708164c-edc4-4128-b7b7-83256ba830fe	"black gospel"	16
c708164c-edc4-4128-b7b7-83256ba830fe	"Southern Gospel"	16
c708164c-edc4-4128-b7b7-83256ba830fe	"under 2000 listeners"	16
c708164c-edc4-4128-b7b7-83256ba830fe	"contemporary christian"	8
93942b87-215a-4626-b5ec-bf129d9fa2f6	"french"	100
93942b87-215a-4626-b5ec-bf129d9fa2f6	"chanson francaise"	88
93942b87-215a-4626-b5ec-bf129d9fa2f6	"nouvelle scene francaise"	52
93942b87-215a-4626-b5ec-bf129d9fa2f6	"singer-songwriter"	32
93942b87-215a-4626-b5ec-bf129d9fa2f6	"francais"	22
93942b87-215a-4626-b5ec-bf129d9fa2f6	"chanson"	12
93942b87-215a-4626-b5ec-bf129d9fa2f6	"france"	8
93942b87-215a-4626-b5ec-bf129d9fa2f6	"benabar"	7
93942b87-215a-4626-b5ec-bf129d9fa2f6	"rock"	7
93942b87-215a-4626-b5ec-bf129d9fa2f6	"pop"	5
93942b87-215a-4626-b5ec-bf129d9fa2f6	"francophone"	4
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"blues"	100
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"piano blues"	38
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"New Orleans"	31
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"boogie woogie"	28
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"piano"	20
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"40s"	9
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"50s"	5
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"Classic Blues"	5
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"30s"	5
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"20s"	5
5849fa32-0283-4204-9d1b-507cfaf9d4a2	"delta blues"	4
a13c01e2-7739-4b25-af65-38e2fcb560e2	"60s"	100
a13c01e2-7739-4b25-af65-38e2fcb560e2	"classic rock"	97
a13c01e2-7739-4b25-af65-38e2fcb560e2	"oldies"	74
a13c01e2-7739-4b25-af65-38e2fcb560e2	"rock"	63
a13c01e2-7739-4b25-af65-38e2fcb560e2	"psychedelic"	49
a13c01e2-7739-4b25-af65-38e2fcb560e2	"pop"	13
a13c01e2-7739-4b25-af65-38e2fcb560e2	"Psychedelic Rock"	9
a13c01e2-7739-4b25-af65-38e2fcb560e2	"american"	7
a13c01e2-7739-4b25-af65-38e2fcb560e2	"70s"	6
a13c01e2-7739-4b25-af65-38e2fcb560e2	"Garage Rock"	5
a13c01e2-7739-4b25-af65-38e2fcb560e2	"pop rock"	5
4e01e834-c872-4c76-87ab-c2304efa5e7e	"Bhangra"	100
4e01e834-c872-4c76-87ab-c2304efa5e7e	"Indian"	58
4e01e834-c872-4c76-87ab-c2304efa5e7e	"world"	48
4e01e834-c872-4c76-87ab-c2304efa5e7e	"Hindi"	40
4e01e834-c872-4c76-87ab-c2304efa5e7e	"desi"	26
4e01e834-c872-4c76-87ab-c2304efa5e7e	"bollywood"	21
4e01e834-c872-4c76-87ab-c2304efa5e7e	"dance"	21
4e01e834-c872-4c76-87ab-c2304efa5e7e	"india"	20
4e01e834-c872-4c76-87ab-c2304efa5e7e	"Asian Underground"	14
4e01e834-c872-4c76-87ab-c2304efa5e7e	"Punjabi"	12
4e01e834-c872-4c76-87ab-c2304efa5e7e	"dub"	10
e91504af-0b68-4729-8184-f567016658ff	"C-pop"	100
e91504af-0b68-4729-8184-f567016658ff	"chinese"	64
e91504af-0b68-4729-8184-f567016658ff	"jerry yan"	64
e91504af-0b68-4729-8184-f567016658ff	"male vocalists"	42
e91504af-0b68-4729-8184-f567016658ff	"mandarin"	42
e91504af-0b68-4729-8184-f567016658ff	"taiwan"	28
e91504af-0b68-4729-8184-f567016658ff	"F4"	21
e91504af-0b68-4729-8184-f567016658ff	"Chinese Music"	14
e91504af-0b68-4729-8184-f567016658ff	"bestlove"	7
e91504af-0b68-4729-8184-f567016658ff	"taiwanese artists"	7
e91504af-0b68-4729-8184-f567016658ff	"jerry"	7
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"blues"	100
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"soul"	86
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"Southern Soul"	27
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"male vocalists"	13
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"male"	13
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"ZZ Hill"	8
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"easy listening"	8
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"guitar"	8
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"zz hill hits"	2
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"night club blues"	2
c29fd6f3-56d9-4f3e-bfcd-ad1fea6329a4	"sampled by madlib"	2
1b5001de-400a-406f-be12-160cf503854f	"rock"	100
1b5001de-400a-406f-be12-160cf503854f	"swamp rock"	50
1b5001de-400a-406f-be12-160cf503854f	"classic rock"	25
1b5001de-400a-406f-be12-160cf503854f	"70s"	25
1b5001de-400a-406f-be12-160cf503854f	"Roskilde"	25
1b5001de-400a-406f-be12-160cf503854f	"woodstock"	25
1b5001de-400a-406f-be12-160cf503854f	"swamp music"	25
1b5001de-400a-406f-be12-160cf503854f	"seen live"	0
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"jazz"	100
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"bass"	69
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"funk"	64
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"Fusion"	44
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"jazz fusion"	40
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"jazz funk"	8
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"Marcus Miller"	6
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"Smooth Jazz"	6
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"instrumental"	5
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"blues"	5
8fbabd07-4b2b-4f4c-add5-680429a8c44a	"groove"	4
e2388d6b-e615-45ce-a3b1-f82d36b29269	"soul"	100
e2388d6b-e615-45ce-a3b1-f82d36b29269	"blues"	81
e2388d6b-e615-45ce-a3b1-f82d36b29269	"funk"	81
e2388d6b-e615-45ce-a3b1-f82d36b29269	"r"n"b"	45
e2388d6b-e615-45ce-a3b1-f82d36b29269	"60s"	27
e2388d6b-e615-45ce-a3b1-f82d36b29269	"oldies"	18
e2388d6b-e615-45ce-a3b1-f82d36b29269	"northern soul"	18
e2388d6b-e615-45ce-a3b1-f82d36b29269	"rnb"	9
e2388d6b-e615-45ce-a3b1-f82d36b29269	"female vocalists"	9
e2388d6b-e615-45ce-a3b1-f82d36b29269	"soul sister"	9
e2388d6b-e615-45ce-a3b1-f82d36b29269	"Funky 16 Corners"	9
e22e9902-4415-4c7d-8527-32611bd603d1	"electronic"	100
e22e9902-4415-4c7d-8527-32611bd603d1	"trance"	60
e22e9902-4415-4c7d-8527-32611bd603d1	"House"	60
e22e9902-4415-4c7d-8527-32611bd603d1	"dance"	40
e22e9902-4415-4c7d-8527-32611bd603d1	"electro"	40
e22e9902-4415-4c7d-8527-32611bd603d1	"90s"	20
e22e9902-4415-4c7d-8527-32611bd603d1	"old skool"	20
e22e9902-4415-4c7d-8527-32611bd603d1	"eurodance"	20
e22e9902-4415-4c7d-8527-32611bd603d1	"breakbeat"	20
e22e9902-4415-4c7d-8527-32611bd603d1	"Old school Hardcore"	20
e22e9902-4415-4c7d-8527-32611bd603d1	"freestyle"	20
b557566c-3987-4548-846a-a685ac096db7	"country"	100
b557566c-3987-4548-846a-a685ac096db7	"Alt-country"	16
b557566c-3987-4548-846a-a685ac096db7	"cdbaby"	16
b557566c-3987-4548-846a-a685ac096db7	"country folk"	16
b557566c-3987-4548-846a-a685ac096db7	"My Country Selection"	16
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"frevo"	100
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"brazil"	90
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"brasil"	90
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"Forro"	80
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"brazilian"	80
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"alternative"	50
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"indie"	30
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"coco"	20
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"pernambuco"	20
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"World Music"	20
5d14f4d0-2f40-42fc-8dbe-3d729314fa12	"carnaval"	20
4a4ee089-93b1-4470-af9a-6ff575d32704	"electronic"	100
4a4ee089-93b1-4470-af9a-6ff575d32704	"techno"	46
4a4ee089-93b1-4470-af9a-6ff575d32704	"industrial"	42
4a4ee089-93b1-4470-af9a-6ff575d32704	"dance"	35
4a4ee089-93b1-4470-af9a-6ff575d32704	"electronica"	29
4a4ee089-93b1-4470-af9a-6ff575d32704	"big beat"	15
4a4ee089-93b1-4470-af9a-6ff575d32704	"breakbeat"	13
4a4ee089-93b1-4470-af9a-6ff575d32704	"Rave"	11
4a4ee089-93b1-4470-af9a-6ff575d32704	"alternative"	9
4a4ee089-93b1-4470-af9a-6ff575d32704	"british"	8
4a4ee089-93b1-4470-af9a-6ff575d32704	"rock"	5
c4a20639-20b1-43f8-8267-e9163f60cfee	"country"	100
c4a20639-20b1-43f8-8267-e9163f60cfee	"80s country"	63
c4a20639-20b1-43f8-8267-e9163f60cfee	"country pop"	36
c4a20639-20b1-43f8-8267-e9163f60cfee	"deborah allen-baby i lied"	9
c4a20639-20b1-43f8-8267-e9163f60cfee	"under 2000 listeners"	9
c4a20639-20b1-43f8-8267-e9163f60cfee	"deborah allen"	9
c4a20639-20b1-43f8-8267-e9163f60cfee	"country divas"	9
c4a20639-20b1-43f8-8267-e9163f60cfee	"new traditionalist country"	9
c4a20639-20b1-43f8-8267-e9163f60cfee	"DAC"	9
c4a20639-20b1-43f8-8267-e9163f60cfee	"Female country"	9
c4a20639-20b1-43f8-8267-e9163f60cfee	"David Allan Coe"	9
ba713ef2-53b7-4990-92ff-8611dd6cb716	"Psychedelic Rock"	100
ba713ef2-53b7-4990-92ff-8611dd6cb716	"psychedelic"	98
ba713ef2-53b7-4990-92ff-8611dd6cb716	"60s"	62
ba713ef2-53b7-4990-92ff-8611dd6cb716	"classic rock"	31
ba713ef2-53b7-4990-92ff-8611dd6cb716	"rock"	29
ba713ef2-53b7-4990-92ff-8611dd6cb716	"british"	13
ba713ef2-53b7-4990-92ff-8611dd6cb716	"hardcore"	10
ba713ef2-53b7-4990-92ff-8611dd6cb716	"Psychedelia"	8
ba713ef2-53b7-4990-92ff-8611dd6cb716	"psychedelic pop"	6
ba713ef2-53b7-4990-92ff-8611dd6cb716	"British Psychedelia"	5
ba713ef2-53b7-4990-92ff-8611dd6cb716	"mod"	5
38d64df7-5b7f-42ca-9d98-9541640ca84f	"reggae"	100
38d64df7-5b7f-42ca-9d98-9541640ca84f	"roots reggae"	37
38d64df7-5b7f-42ca-9d98-9541640ca84f	"rocksteady"	25
38d64df7-5b7f-42ca-9d98-9541640ca84f	"jamaica"	20
38d64df7-5b7f-42ca-9d98-9541640ca84f	"roots"	16
38d64df7-5b7f-42ca-9d98-9541640ca84f	"All"	10
38d64df7-5b7f-42ca-9d98-9541640ca84f	"lovers rock"	5
38d64df7-5b7f-42ca-9d98-9541640ca84f	"jamaican"	5
38d64df7-5b7f-42ca-9d98-9541640ca84f	"dub"	3
38d64df7-5b7f-42ca-9d98-9541640ca84f	"trojan"	2
38d64df7-5b7f-42ca-9d98-9541640ca84f	"john holt"	2
ef354948-8135-45c0-b48e-9d82fa85e20f	"country"	100
ef354948-8135-45c0-b48e-9d82fa85e20f	"male country"	32
ef354948-8135-45c0-b48e-9d82fa85e20f	"pop country"	29
ef354948-8135-45c0-b48e-9d82fa85e20f	"Ty Herndon"	19
ef354948-8135-45c0-b48e-9d82fa85e20f	"met"	12
ef354948-8135-45c0-b48e-9d82fa85e20f	"country pop"	6
ef354948-8135-45c0-b48e-9d82fa85e20f	"new country"	6
ef354948-8135-45c0-b48e-9d82fa85e20f	"modern country"	6
ef354948-8135-45c0-b48e-9d82fa85e20f	"star search"	3
ef354948-8135-45c0-b48e-9d82fa85e20f	"new traditionalist country"	3
ef354948-8135-45c0-b48e-9d82fa85e20f	"spotify"	3
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"rhythm and blues"	100
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"blues"	50
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"jazz"	20
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"female vocalists"	20
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"All"	20
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"female vocalist"	10
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"gospel"	10
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"new jersey"	10
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"american"	10
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"60s"	10
8f2974e0-3647-48f6-86f8-603a2c5f31ae	"50s"	10
d624df22-b03d-4746-ac28-a4bd72aeec26	"metalcore"	100
d624df22-b03d-4746-ac28-a4bd72aeec26	"metal"	49
d624df22-b03d-4746-ac28-a4bd72aeec26	"groove metal"	48
d624df22-b03d-4746-ac28-a4bd72aeec26	"thrash metal"	44
d624df22-b03d-4746-ac28-a4bd72aeec26	"hardcore"	21
d624df22-b03d-4746-ac28-a4bd72aeec26	"death metal"	8
d624df22-b03d-4746-ac28-a4bd72aeec26	"heavy metal"	6
d624df22-b03d-4746-ac28-a4bd72aeec26	"Nu Metal"	5
d624df22-b03d-4746-ac28-a4bd72aeec26	"american"	4
d624df22-b03d-4746-ac28-a4bd72aeec26	"rock"	2
d624df22-b03d-4746-ac28-a4bd72aeec26	"new wave of american heavy metal"	2
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"french"	100
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"chanson francaise"	78
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"nouvelle scene francaise"	46
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"rock"	30
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"alternative"	28
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"france"	14
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"pop"	12
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"singer-songwriter"	11
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"francais"	8
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"indie"	8
5cad62bb-d08e-4ed7-9b22-7c2026587fc4	"chanson"	7
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"electronic"	100
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"chillout"	70
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"world"	60
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"Drum and bass"	56
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"electronica"	45
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"Asian Underground"	23
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"Asian Fusion"	18
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"Indian"	18
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"ambient"	17
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"trip-hop"	15
4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4	"downtempo"	12
049f3e13-75f1-4454-8fd2-3605936ab794	"under 2000 listeners"	100
049f3e13-75f1-4454-8fd2-3605936ab794	"jazz"	50
049f3e13-75f1-4454-8fd2-3605936ab794	"gospel"	50
049f3e13-75f1-4454-8fd2-3605936ab794	"christian"	50
29e51d5b-33e6-4646-be96-245c77a49d36	"gospel"	100
29e51d5b-33e6-4646-be96-245c77a49d36	"The Winans"	61
29e51d5b-33e6-4646-be96-245c77a49d36	"black gospel"	58
29e51d5b-33e6-4646-be96-245c77a49d36	"soul"	25
29e51d5b-33e6-4646-be96-245c77a49d36	"Winans"	25
29e51d5b-33e6-4646-be96-245c77a49d36	"detroit"	22
29e51d5b-33e6-4646-be96-245c77a49d36	"Contemporary Gospel"	19
29e51d5b-33e6-4646-be96-245c77a49d36	"rnb"	19
29e51d5b-33e6-4646-be96-245c77a49d36	"christian"	19
29e51d5b-33e6-4646-be96-245c77a49d36	"inspirational"	6
29e51d5b-33e6-4646-be96-245c77a49d36	"male vocalists"	6
f926459e-1bd2-42a6-a174-8994ad950591	"Bossa Nova"	100
f926459e-1bd2-42a6-a174-8994ad950591	"jazz"	50
f926459e-1bd2-42a6-a174-8994ad950591	"brazilian"	42
f926459e-1bd2-42a6-a174-8994ad950591	"guitar"	39
f926459e-1bd2-42a6-a174-8994ad950591	"brazil"	19
f926459e-1bd2-42a6-a174-8994ad950591	"brasil"	12
f926459e-1bd2-42a6-a174-8994ad950591	"mpb"	7
f926459e-1bd2-42a6-a174-8994ad950591	"latin"	6
f926459e-1bd2-42a6-a174-8994ad950591	"Luiz Bonfa"	5
f926459e-1bd2-42a6-a174-8994ad950591	"All"	4
f926459e-1bd2-42a6-a174-8994ad950591	"samba"	4
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"rock"	100
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"alternative rock"	59
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"alternative"	53
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"funk"	49
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"Funk Rock"	49
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"Red Hot Chili Peppers"	7
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"punk"	6
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"american"	5
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"indie"	4
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"90s"	4
8bfac288-ccc5-448d-9573-c33ea2aa5c30	"California"	2
1f5ff245-2837-4d4a-a609-e93e544478c3	"metalcore"	100
